"CAREF","CANO","CACOMP","CACURREF","CANAME","CAADD","CACUST","CAVATNUM","CANOVAT","CASALEREP","CASUPP","CAVATREQ","CALNGREF","CACNTRREF","CATRANS","CACUSTTYPE","CADUNS","CATAXID","CABSCC","CACREDCSTAT","CAINTSTAT","CAMPRTNAME","CAMPRTNACE","CAMEMPNUM","CAMPRTTURN","CACUSTSTAT","CAACTION"
"1292148","1292148","NLAAT","EUR","H. EN A. KROEZE T.H.O.D.N. SPAR KROEZE","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490364632","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1292178","1292178","NLAAT","EUR","PREFAB BETON HEERENVEEN B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","415555960","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1292195","1292195","NLAAT","EUR","SPAR STEUR","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","415094569","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1292251","1292251","NLAAT","EUR","INSTITUUT JEROEN BOSCH B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490019377","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1292315","1292315","NLAAT","EUR","GILSON SERVICES EUROPE B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490383538","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1292343","1292343","NLAAT","EUR","TUDOR KOZIJNEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","409442089","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1292424","1292424","NLAAT","EUR","INDAVER NEDERLAND BV","-","1","NL818285588B01","0","0","0","0","en","NL","0","CustomerType.Party","415330799","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1292459","1292459","NLAAT","EUR","SABIC INNOVATIVE PLASTICS HOLDING B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","415477236","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1292501","1292501","NLAAT","EUR","SUPERMARKT JANSSEN VOF","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404112583","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1292685","1292685","NLAAT","EUR","GEBR. VAN KESSEL WEGENBOUW B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","408003614","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1292695","1292695","NLAAT","EUR","ORPLAZA TELECOM","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489448108","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1292838","1292838","NLAAT","EUR","BAM N261 NON STOP","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490545946","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1292851","1292851","NLAAT","EUR","DE BRABANTSE ASFALTCENTRALE V.O.F.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","416383305","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1292867","1292867","NLAAT","EUR","PROCESS BBFM B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","419696992","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1293012","1293012","NLAAT","EUR","CEIL CON B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404286952","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1293473","1293473","NLAAT","EUR","MPS GROOTHUIS WONEN B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490053385","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1293607","1293607","NLAAT","EUR","SUPERMARKT HUIBERS BRUINEPLEIN B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","407848725","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1293622","1293622","NLAAT","EUR","OBVION N.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","386594535","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1293624","1293624","NLAAT","EUR","CIS BATTALION 1(GE/NL) CORPS","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1293661","1293661","NLAAT","EUR","PRO INDUSTRY ROTTERDAM B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","409915852","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1293678","1293678","NLAAT","EUR","SIGMA DESIGNS TECHNOLOGY NETHERLANDS B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490523509","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1293737","1293737","NLAAT","EUR","SUPERMARKT BEUMER V.O.F.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","405606174","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1293829","1293829","NLAAT","EUR","BRUNA MARSDIJK B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489194092","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1293852","1293852","NLAAT","EUR","KDS DOCUMENT SOLUTIONS","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489883096","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1294029","1294029","NLAAT","EUR","MPS BOUWCOMBINATIE STADSHAGEN V.O.F.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","386579510","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1294045","1294045","NLAAT","EUR","STICHTING JJC","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","387346278","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1294152","1294152","NLAAT","EUR","BAVO GATEWAY WEGEN V.O.F.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490383194","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1294181","1294181","NLAAT","EUR","VAN GERWEN BEHEER B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402398887","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1294235","1294235","NLAAT","EUR","DRUKKERIJ RIETJENS","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490019011","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1294236","1294236","NLAAT","EUR","INKT4ALL & TONER2","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","414791165","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1294285","1294285","NLAAT","EUR","EPC POORT VAN NOORD V.O.F.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490810320","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1294324","1294324","NLAAT","EUR","L.J. GIELISSEN TECHNISCHE BEDRIJVEN B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404651457","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1294336","1294336","NLAAT","EUR","SPORT- EN RECREATIECENTRUM GORREDIJK B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489384941","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1294424","1294424","NLAAT","EUR","SUPERMARKT J. DE GROOT B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","413275533","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1294533","1294533","NLAAT","EUR","AMEDIA PRODUCTION B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","415161749","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1294612","1294612","NLAAT","EUR","UNITED PARCEL SERVICE NEDERLAND B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","409862919","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1294613","1294613","NLAAT","EUR","FOKKER AEROSTRUCTURES B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402078096","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1294669","1294669","NLAAT","EUR","BOS DIERVOEDERS B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","411480379","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1294711","1294711","NLAAT","EUR","BOUWMAN H/O BRUNA","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402629591","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1294736","1294736","NLAAT","EUR","ONE B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489138550","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1294815","1294815","NLAAT","EUR","BOUWMARKT APELDOORN B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403597974","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1294827","1294827","NLAAT","EUR","GENERAL ELECTRIC INTERNATIONAL (BENELUX) B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404953358","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1294904","1294904","NLAAT","EUR","COCA-COLA NEDERLAND B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","410750632","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1295041","1295041","NLAAT","EUR","ALBERT NOLTEN SCHOENEN B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","405865908","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1295166","1295166","NLAAT","EUR","GREENCHOICE","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404777026","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1295315","1295315","NLAAT","EUR","MPS STICHTING SWALM EN ROER VOOR ONDERWIJS EN OPVOEDING","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","415836910","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1295393","1295393","NLAAT","EUR","BRUNA BEUNK","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","386300271","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1295395","1295395","NLAAT","EUR","GEMEENTE HUIZEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","417719986","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1295411","1295411","NLAAT","EUR","JUMBO BIJLSMA","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490837855","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1295412","1295412","NLAAT","EUR","OLDELFT BENELUX B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","419608286","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1295486","1295486","NLAAT","EUR","OCÉ FINANCE NEDERLAND","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","414766550","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1295488","1295488","NLAAT","EUR","BERMELTEC B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","387308208","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1295495","1295495","NLAAT","EUR","V.O.F. SPAR NEER","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","415486567","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1295641","1295641","NLAAT","EUR","MERO GROEP B.V.","-","1","54674549","0","0","0","0","en","NL","0","CustomerType.Party","490439319","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1295714","1295714","NLAAT","EUR","MONEYTRONIC NEDERLAND B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489137206","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1295726","1295726","NLAAT","EUR","SPAR FRIJNS","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","412935541","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1295744","1295744","NLAAT","EUR","COOP SUPERMARKTEN B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406901749","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1295750","1295750","NLAAT","EUR","VAN DEURSEN VASTGOED B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","412799202","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1295848","1295848","NLAAT","EUR","INTERXION NEDERLAND B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403802809","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1295849","1295849","NLAAT","EUR","INTERXION HEADQUARTERS B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404171436","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1295864","1295864","NLAAT","EUR","MPS TYCO FIRE AND SECURITY NEDERLAND B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","407520568","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1295894","1295894","NLAAT","EUR","HYPOTHEEK VISIE HENGELO B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","409512493","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1295905","1295905","NLAAT","EUR","GARAGEPARK B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","387116127","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1295978","1295978","NLAAT","EUR","ANDANTE B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","413183968","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1296005","1296005","NLAAT","EUR","B.R. INSTALLATIETECHNIEK B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402713718","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1296006","1296006","NLAAT","EUR","MERREM AND LA PORTE B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404029209","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1296023","1296023","NLAAT","EUR","INSTACOM ELECTROTECH B.V.","-","1","35020740","0","0","0","0","en","NL","0","CustomerType.Party","419295688","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1296071","1296071","NLAAT","EUR","SMARTWARES SAFETY & LIGHTING B.V","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","409429446","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1296100","1296100","NLAAT","EUR","MERREM GROUP B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404042855","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1296122","1296122","NLAAT","EUR","EPIC EUROPE B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","414941653","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1296182","1296182","NLAAT","EUR","SPAR LOOIJSCHELDER","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403908783","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1296222","1296222","NLAAT","EUR","EYE2EYE PAYROLL B.V. I.O.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490838517","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1296233","1296233","NLAAT","EUR","HANDELSMIJ CAELEN B.V.","-","1","NL 8200.23.012.B01","0","0","0","0","en","NL","0","CustomerType.Party","489230549","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1296237","1296237","NLAAT","EUR","CROY BOSCHLUST B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490816214","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1296324","1296324","NLAAT","EUR","ADVOCATEN FAMILIE- & ERFRECHT","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490809454","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1296326","1296326","NLAAT","EUR","MPS STG. VOORTGEZET ONDERWIJS PARKSTAD LIMBURG","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","411467764","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1296327","1296327","NLAAT","EUR","PARALLEL GROEP BNI INSTALLATIES B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","412690042","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1296329","1296329","NLAAT","EUR","BRABANTS-ZEEUWSE CHR. WERKGEVERSVERENIGING","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","410831122","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
